"12-13-2024","Physical Inventory Report by Department","","Raleigh","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"Department","Class","Product Number","Product Description","Product Division","QOH Before","QOH After","Cost Before","Cost After","Count Variance","Cost Variance","QA","QOO","Zone","Shelf","Bin","Aisle","Reorder"
"Siding","Special Order","NSSO03953","MASTIC OVATION DUTCH LAP 4.5- HARBOR GRAY","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03954","48FT OVAL GRAB RAIL","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03955","STAINLESS STEEL MOUNTING BRACKETS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03956","1x6 T&G","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03957","COLUMN 10 X 10 X 12 PRIMED TREATED","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03958","1 X 4 X 12 COLUMN  BASE AND CAP","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03959","1x4 Arched GPF Spoked w/no Tail 10/12 Pitch 8' base","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03960","#9 2-1/4"" STAINLESS STEEL TRIM HEAD 
WESTERN 1STH9214/1 POUND","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03961","2"" 16 GAUGE STAINLESS STEEL FINISH NAILS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03962","Crawl Door PVC","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03963","1x6 T&G 
1x6x8","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03964","1x6 T&G 
1x6x10","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03965","1x6 T&G 
1x6x12","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03966","1x6 T&G 
1x6x14","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03967","1x6 T&G 
1x6x16","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03968","1x6x8","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03969","1x6x10","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03970","1x6x12","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03971","1x6x14","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03972","1x6x16","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03973","Labor to install column","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03974","Labor to install Column","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03975","Labor to install Column","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03976","Royal Residential D4.5 DL","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03977","color guard classic 8' straight vinyl rail white","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03978","color guard classic 4' straight vinyl rail white","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03979","color guard 4x4 blank post sleeve white","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03980","post mounting bracket","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03981","vinyl white trim collar","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03982","vinyl white flat post cap","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03983","post mounting bracket","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03984","vinyl white trim collar","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03985","vinyl white flat post cap","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03986","color guard classic 8' straight vinyl rail white","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03987","color guard classic 4' straight vinyl rail white","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03988","color guard 4x4 blank post sleeve white","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03989","36x6' Black Aluminum Straight Rail","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03990","36x6' Black Aluminum Stair Rail","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03991","43"" Black Aluminum Post w/ caps & bases","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03992","134Roofnail","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03993","PVC Crawl Space Door
  Actual size needed is 31.75X31.75","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03994","134RoofNails","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03995","PVC CRAWL SPACE ACCESS DOOR --
R.O. 39.5""W X 25.5""H				
R.H. SWING WITH OVERLAY			
WITH ROUT IN PANEL","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03996","134roofnail","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03997","Allura Colormax 8-1/4 Textured Siding - Knights Armor","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03998","Labor to install Column","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO03999","1/2""x4x8 pvc panel","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04000","5/8""x4x8 pvc panel","","1","1","113.03","113.03","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04001","1x6x10' T&G","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04002","1x6x10' T&G","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04003","Homesmith 4' x 6"" Column","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04004","Labor to Install Column","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04005","MID-AMERICA 14-3/4"" X 59""
BOARD & BATTEN SHUTTERS *BLACK*","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04006","KLEER PVC SHEETS 4 X 10","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04007","MID-AMERICA 14-3/4"" X 59"" 
BOARD & BATTEN SHUTTERS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04008","KLEER PVC 4 X 10 SHEETS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04009","1x8x12 Stain Grade Cedar","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04010","Allura Plank 8.25 Cedar Lap Colormax Sterling Gray","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04011","1x8x12 Stain Grade Cedar","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04012","3"" WDGRN OUTSIDE CORNER POST Architectural Colors","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04013","3"" WDGRN OUTSIDE CORNER POST Architectural Colors","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04014","6"" X 7.5"" SPLIT RECESSED MOUNTING BLOCK","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04015","3"" WDGRN OUTSIDE CORNER POST Architectural Colors","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04016","6"" X 7.5"" SPLIT RECESSED MOUNTING","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04017","1x8x12 SPF","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04018","1x8x12 SPF","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04019","AZEK 1/2 X 4 X 10 PANELS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04020","AZEK 1/2 X 4 X 10 PANELS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04021","1x8x12 Spruce Pine-Fir","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04022","AZEK 1/2 X 4 X 10 PANELS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04023","AZEK 1/2 X 4 X 10 PANELS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04024","AZEK 1/2 X 4 X 10 PANELS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04025","Solid Soffit Architectural Colors ( Charter Oak brand ) Sterling Gray: (1.6 SQ)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04026","Vented Soffit Architectural Colors in  Charter Oak  Sterling Gray:  (0.8 SQ)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04027","Solid Soffit Architectural Colors ( Charter Oak brand )
Sterling Gray: (1.6 SQ)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04028","Vented Soffit Architectural Colors in Charter Oak
Sterling Gray: (0.8 SQ)","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04029","Solid Soffit Architectural Colors ( Charter Oak brand )","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04030","Solid Soffit Architectural Colors ( Charter Oak brand ) Sterling Gray","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04031","Solid Soffit Architectural Colors ( Charter Oak brand ) Sterling Gray","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04032","Vented Soffit Architectural Colors in Charter Oak Sterling Gray","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04033","8' Tapered columns round fiberglass
with a 12"" Base","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04034","4/4 X 8 X 12 TRIM SE HZ10 PRIMED","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04035","8-1/4"" COLORMAX Siding - STERLING GRAY","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04036","HARDIE PRIMED 4X4X8","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04037","6x6 Vinyl Post Sleeve","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04038","Allura Plank 8.25 Cedar Lap Colormax Sterling Gray SDG","","-307","-307","-3039.30","-3039.30","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04039","Mid America RP Shutters Black","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04040","Mid America Black Shutters 15x59","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04041","Mid America Shutters 15x59 Black","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04042","36x8' Black Aluminum Stair Rail","","1","1","10.00","10.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04043","Allura Plank 8.25 Cedar Lap Colormax
Sterling Gray SDG","","0","0","0.00","0.00","0","0","0","557","","","","","No"
"Siding","Special Order","NSSO04044","HZ10 PANEL SMOOTH 4 X 10 PRIMED","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04045","6"" TIMBER LOCKS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04046","2X4 16' KDAT","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04047","5/4X6 16' Deck Boards","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04048","1x4x16  KDAT","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04049","5/4 x 6 x 12 SMOOTH HARDIE TRIM BOARD","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04050","5/4 x 4 x 12 SMOOTH HARDIE TRIM BOARD","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04051","5/4 x 6 x 12 SMOOTH HARDIE TRIM BOARD","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04052","4 X 8  SMOOTH HARDIE PLANK","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04053","3' 6"" Height Cedar Bracket","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04054","1/4"" X 6"" SDWS SIMP LAG SCREW","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04055","12 X 24 LOUVERED VENTS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04056","3' 6"" Height Cedar Bracket","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04057","7 1/4"" Height Cedar Bracket","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04058","5/4 x 4 Colormax Trim - Snow","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04059","5/4 x 4 Colormax Trim - Snow","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04060","HOT DIPPED GALVANIZED NAILS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04061","SIDING NAILS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04062","12"" x 59"" BOARD & BATTEN ""BLACK"" SHUTTERS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04063","MID-AMERICA 12"" X 59"" BOARD AND BATTEN 
BLACK SHUTTERS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04064","VINYL HINGE & S-HOOK","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04065","1"" x 3"" x 30' OPEN BACK WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04066","1"" x 3"" x 24' OPEN BACK WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04067","1"" X 3"" X 30' OPEN BACK WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04068","1"" X 3"" X 24' OPEN BACK WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04069","DAT 5/4 X 6 X 16 (CLEAR) DECKING","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04070","DAT 5/4 X 6 X 12 (CLEAR) DECKING","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04071","2"" Straight Finish Nails","","-40","-40","-360.00","-360.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04072","1 3/4 Ring Shank Coil Roofing Nails","","-20","-20","-1400.00","-1400.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04073","2"" Coil Siding Nails Ring Shank","","-117","-117","-8424.00","-8424.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04074","WHITE CAULK","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04075","AFCO COLUMN CAP AND BASE ""SCREWS"" ONLY","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04076","2"" Straight Finish Nails","","-250","-250","-2250.00","-2250.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04077","STERLING GRAY BEADED SIDING","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04078","2-1/2"" STRAIGHT STAINLESS STEEL 
FINISH NAILS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04079","PVC CRAWL SPACE ACCESS DOOR R.O 47.75"" X34.5"" H RH SWING WITH OVERLAY","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04080","TIMBERTECH 5/4 X 6 X 16 GROOVED ESPRESSO","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04081","TIMBERTECH 5/4 X 6 X 12 GROOVED ESPRESSO","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04082","TIMBERTECH 5/4 X 6 X 16 ""EASED EDGE""  ESPRESSO","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04083","CONCEALOC HAND DRIVE 1000 SF/BOX","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04084","TOP-LOC SCREWS ESPRESSO 100 SF/BOX","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04085","STAINLESS STEEL 2-1/2"" FRAMING NAILS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04086","2"" STRAIGHT STAINLESS STEEL 
FINISH NAILS","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04087","8-1/4"" COLORMAX STERLING GRAY","","0","0","0.00","0.00","0","0","0","0","","","","","No"
"Siding","Special Order","NSSO04088","8-1/4"" COLORMAX STERLING GRAY","","0","0","0.00","0.00","0","0","0","0","","","","","No"
